latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
42.0,3.0,101.0,7200,Europe/Berlin,CEST

time,temperature_2m_mean (°C),precipitation_sum (mm)
2020-08-31,18.6,0.00
2020-09-01,20.0,0.00
2020-09-02,21.0,0.10
2020-09-03,21.1,0.00
2020-09-04,21.7,0.00
2020-09-05,22.1,0.10
2020-09-06,21.0,3.10
2020-09-07,18.9,4.60
2020-09-08,20.1,6.00
2020-09-09,19.4,9.10
2020-09-10,20.7,0.50
2020-09-11,21.9,0.00
2020-09-12,22.9,0.00
2020-09-13,22.7,0.00
2020-09-14,22.4,0.00
2020-09-15,22.7,0.00
2020-09-16,23.3,0.00
2020-09-17,23.1,0.00
2020-09-18,23.1,0.00
2020-09-19,22.5,2.40
2020-09-20,21.2,0.00
2020-09-21,19.8,5.70
2020-09-22,19.1,0.20
2020-09-23,20.3,0.00
2020-09-24,21.3,0.00
2020-09-25,16.2,10.40
2020-09-26,14.4,0.30
2020-09-27,13.5,3.00
2020-09-28,16.0,0.00
2020-09-29,17.2,0.00
2020-09-30,17.4,0.00
2020-10-01,18.4,0.30
2020-10-02,16.5,20.10
2020-10-03,14.0,3.90
2020-10-04,14.9,0.60
2020-10-05,14.3,0.50
2020-10-06,16.7,0.00
2020-10-07,17.7,0.00
2020-10-08,18.0,0.00
2020-10-09,17.5,0.20
2020-10-10,16.4,23.20
2020-10-11,13.8,3.40
2020-10-12,13.3,0.00
2020-10-13,13.1,2.10
2020-10-14,11.9,26.00
2020-10-15,10.9,0.00
2020-10-16,11.6,0.00
2020-10-17,11.9,0.00
2020-10-18,12.7,0.00
2020-10-19,14.3,0.00
2020-10-20,17.2,0.10
2020-10-21,18.9,0.20
2020-10-22,17.6,2.80
2020-10-23,18.1,0.90
2020-10-24,14.8,0.20
2020-10-25,16.7,0.00
2020-10-26,12.9,5.00
2020-10-27,11.8,0.00
2020-10-28,13.4,0.00
2020-10-29,14.0,0.00
2020-10-30,14.4,0.00
2020-10-31,14.0,0.00
2020-11-01,14.1,0.00
2020-11-02,14.8,0.00
2020-11-03,14.8,0.10
2020-11-04,12.8,0.00
2020-11-05,13.4,0.00
2020-11-06,15.5,1.50
2020-11-07,15.9,10.70
2020-11-08,14.2,0.00
2020-11-09,14.2,0.00
2020-11-10,14.0,0.00
2020-11-11,13.3,0.00
2020-11-12,13.3,0.00
2020-11-13,13.4,0.00
2020-11-14,13.2,0.00
2020-11-15,15.3,0.20
2020-11-16,14.1,0.80
2020-11-17,13.2,0.00
2020-11-18,12.7,0.00
2020-11-19,13.0,0.00
2020-11-20,11.0,0.00
2020-11-21,8.7,0.00
2020-11-22,8.5,0.00
2020-11-23,8.8,0.00
2020-11-24,9.8,0.00
2020-11-25,12.9,0.30
2020-11-26,13.0,10.10
2020-11-27,12.6,25.20
2020-11-28,13.0,35.80
2020-11-29,13.4,0.90
2020-11-30,10.5,0.00
2020-12-01,10.5,3.10
2020-12-02,7.9,1.10
2020-12-03,7.3,0.00
2020-12-04,8.7,1.30
2020-12-05,6.2,0.00
2020-12-06,6.5,1.30
2020-12-07,6.3,2.10
2020-12-08,6.8,1.40
2020-12-09,6.5,0.00
2020-12-10,7.4,0.90
2020-12-11,9.6,4.40
2020-12-12,8.5,0.20
2020-12-13,9.2,0.00
2020-12-14,10.5,0.00
2020-12-15,12.7,0.20
2020-12-16,10.6,0.00
2020-12-17,10.6,0.20
2020-12-18,11.7,1.50
2020-12-19,12.3,0.00
2020-12-20,11.0,0.00
2020-12-21,10.0,0.00
2020-12-22,11.0,0.00
2020-12-23,12.0,0.00
2020-12-24,10.2,3.10
2020-12-25,6.6,0.50
2020-12-26,5.5,0.00
2020-12-27,5.1,0.00
2020-12-28,8.2,1.20
2020-12-29,6.5,4.70
2020-12-30,6.1,0.30
2020-12-31,6.3,0.00
